juris_id,ecozone,canfi_genus,a,b,c,k,volmin
NL,5,143,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,5,144,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,5,145,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,5,146,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,5,147,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,5,148,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,5,149,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,5,150,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,5,151,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,5,152,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,5,153,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,5,154,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,5,155,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,6,1,0.9370365831,-0.0193080080,1.5797626887,-0.0010000100,2.8000000000
NL,6,2,0.9127327731,-0.0178590170,1.6848740978,-0.0010000100,3.6500000000
NL,6,3,1.0561283170,-0.0079643580,0.7671576392,-0.0604505920,3.7500000000
NL,6,4,1.5421994155,-0.0126116890,0.5104521601,-0.6179084830,14.9500000000
NL,6,6,0.8818864587,-0.0148963210,1.4505169390,-0.0010000100,3.0000000000
NL,6,7,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
NL,6,8,0.9370365831,-0.0193080080,1.5797626887,-0.0010000100,2.8000000000
NL,6,9,0.9367664464,-0.0144869270,1.5114493263,-0.0010000100,3.3000000000
NL,6,10,1.0864577362,-0.0118781740,0.7683431700,-0.1374260500,6.5500000000
NL,6,11,0.9148694251,-0.0143181180,0.8196533989,-0.0010000100,0.4000000000
NL,6,12,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,6,71,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
NL,6,72,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
NL,6,73,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
NL,6,121,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,6,122,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,6,123,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,6,124,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,6,125,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,6,126,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,6,127,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,6,128,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,6,129,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,6,130,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,6,131,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,6,132,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,6,133,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,6,134,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,6,135,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,6,136,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,6,137,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,6,138,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,6,139,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,6,140,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,6,141,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,6,142,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,6,143,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,6,144,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,6,145,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,6,146,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,6,147,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,6,148,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,6,149,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,6,150,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,6,151,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,6,152,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,6,153,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,6,154,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NL,6,155,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,9.9000000000
NS,7,1,0.8463364982,-0.0286264340,2.1213480257,-0.0010000100,4.1000000000
NS,7,2,0.8417809183,-0.0240905300,2.4252882555,-0.0010000100,6.4500000000
NS,7,3,0.8393155954,-0.0093923950,0.4141204704,-0.0010000100,
NS,7,4,40.7131767740,-0.0266019460,0.2004949465,-39.8388734900,86.0000000000
NS,7,6,1.8886362165,-0.0077556880,0.2000000100,-0.9725617340,5.0000000000
NS,7,7,0.9085541712,-0.0129054280,1.2459458366,-0.0010000100,2.1000000000
NS,7,8,0.9085541712,-0.0129054280,1.2459458366,-0.0010000100,2.1000000000
NS,7,9,7.3324536862,-0.0238644310,0.2000000100,-6.5001294360,33.6500000000
NS,7,10,0.8574876261,-0.0109132760,0.6049384070,-0.0010000100,0.1000000000
NS,7,11,0.8049328650,-0.0423255490,6.5485725847,-0.0010000100,15.3500000000
NS,7,12,0.8448453732,-0.0199693140,1.8483697742,-0.0010000100,4.3000000000
NS,7,71,0.9085541712,-0.0129054280,1.2459458366,-0.0010000100,2.1000000000
NS,7,72,0.9085541712,-0.0129054280,1.2459458366,-0.0010000100,2.1000000000
NS,7,73,0.9085541712,-0.0129054280,1.2459458366,-0.0010000100,2.1000000000
NS,7,121,0.8448453732,-0.0199693140,1.8483697742,-0.0010000100,4.3000000000
NS,7,122,0.8448453732,-0.0199693140,1.8483697742,-0.0010000100,4.3000000000
NS,7,123,0.8448453732,-0.0199693140,1.8483697742,-0.0010000100,4.3000000000
NS,7,124,0.8448453732,-0.0199693140,1.8483697742,-0.0010000100,4.3000000000
NS,7,125,0.8448453732,-0.0199693140,1.8483697742,-0.0010000100,4.3000000000
NS,7,126,0.8448453732,-0.0199693140,1.8483697742,-0.0010000100,4.3000000000
NS,7,127,0.8448453732,-0.0199693140,1.8483697742,-0.0010000100,4.3000000000
NS,7,128,0.8448453732,-0.0199693140,1.8483697742,-0.0010000100,4.3000000000
NS,7,129,0.8448453732,-0.0199693140,1.8483697742,-0.0010000100,4.3000000000
NS,7,130,0.8448453732,-0.0199693140,1.8483697742,-0.0010000100,4.3000000000
NS,7,131,0.8448453732,-0.0199693140,1.8483697742,-0.0010000100,4.3000000000
NS,7,132,0.8448453732,-0.0199693140,1.8483697742,-0.0010000100,4.3000000000
NS,7,133,0.8448453732,-0.0199693140,1.8483697742,-0.0010000100,4.3000000000
NS,7,134,0.8448453732,-0.0199693140,1.8483697742,-0.0010000100,4.3000000000
NS,7,135,0.8448453732,-0.0199693140,1.8483697742,-0.0010000100,4.3000000000
NS,7,136,0.8448453732,-0.0199693140,1.8483697742,-0.0010000100,4.3000000000
NS,7,137,0.8448453732,-0.0199693140,1.8483697742,-0.0010000100,4.3000000000
NS,7,138,0.8448453732,-0.0199693140,1.8483697742,-0.0010000100,4.3000000000
NS,7,139,0.8448453732,-0.0199693140,1.8483697742,-0.0010000100,4.3000000000
NS,7,140,0.8448453732,-0.0199693140,1.8483697742,-0.0010000100,4.3000000000
NS,7,141,0.8448453732,-0.0199693140,1.8483697742,-0.0010000100,4.3000000000
NS,7,142,0.8448453732,-0.0199693140,1.8483697742,-0.0010000100,4.3000000000
NS,7,143,0.8448453732,-0.0199693140,1.8483697742,-0.0010000100,4.3000000000
NS,7,144,0.8448453732,-0.0199693140,1.8483697742,-0.0010000100,4.3000000000
NS,7,145,0.8448453732,-0.0199693140,1.8483697742,-0.0010000100,4.3000000000
NS,7,146,0.8448453732,-0.0199693140,1.8483697742,-0.0010000100,4.3000000000
NS,7,147,0.8448453732,-0.0199693140,1.8483697742,-0.0010000100,4.3000000000
NS,7,148,0.8448453732,-0.0199693140,1.8483697742,-0.0010000100,4.3000000000
NS,7,149,0.8448453732,-0.0199693140,1.8483697742,-0.0010000100,4.3000000000
NS,7,150,0.8448453732,-0.0199693140,1.8483697742,-0.0010000100,4.3000000000
NS,7,151,0.8448453732,-0.0199693140,1.8483697742,-0.0010000100,4.3000000000
NS,7,152,0.8448453732,-0.0199693140,1.8483697742,-0.0010000100,4.3000000000
NS,7,153,0.8448453732,-0.0199693140,1.8483697742,-0.0010000100,4.3000000000
NS,7,154,0.8448453732,-0.0199693140,1.8483697742,-0.0010000100,4.3000000000
NS,7,155,0.8448453732,-0.0199693140,1.8483697742,-0.0010000100,4.3000000000
NT,1,1,0.8687409255,-0.0242403290,1.0616740797,-0.0728138120,5.0000000000
NT,1,2,0.9127327731,-0.0178590170,1.6848740978,-0.0010000100,3.5000000000
NT,1,3,0.9359644220,-0.0147573310,1.4918282783,-0.0503392630,12.0000000000
NT,1,4,1.5421994155,-0.0126116890,0.5104521601,-0.6179084830,15.0000000000
NT,1,6,0.8818864587,-0.0148963210,1.4505169390,-0.0010000100,3.0000000000
NT,1,7,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
NT,1,9,0.9367664464,-0.0144869270,1.5114493263,-0.0010000100,3.0000000000
NT,1,10,1.0864577362,-0.0118781740,0.7683431700,-0.1374260500,6.5000000000
NT,1,11,0.9148694251,-0.0143181180,0.8196533989,-0.0010000100,
NT,1,12,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,1,71,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
NT,1,72,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
NT,1,73,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
NT,1,121,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,1,122,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,1,123,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,1,124,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,1,125,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,1,126,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,1,127,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,1,128,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,1,129,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,1,130,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,1,131,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,1,132,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,1,133,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,1,134,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,1,135,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,1,136,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,1,137,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,1,138,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,1,139,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,1,140,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,1,141,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,1,142,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,1,143,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,1,144,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,1,145,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,1,146,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,1,147,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,1,148,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,1,149,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,1,150,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,1,151,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,1,152,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,1,153,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,1,154,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,1,155,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,2,1,0.8687409255,-0.0242403290,1.0616740797,-0.0728138120,5.0000000000
NT,2,2,0.9127327731,-0.0178590170,1.6848740978,-0.0010000100,3.5000000000
NT,2,3,0.9359644220,-0.0147573310,1.4918282783,-0.0503392630,12.0000000000
NT,2,4,1.5421994155,-0.0126116890,0.5104521601,-0.6179084830,15.0000000000
NT,2,6,0.8818864587,-0.0148963210,1.4505169390,-0.0010000100,3.0000000000
NT,2,7,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
NT,2,9,0.9367664464,-0.0144869270,1.5114493263,-0.0010000100,3.0000000000
NT,2,10,1.0864577362,-0.0118781740,0.7683431700,-0.1374260500,6.5000000000
NT,2,11,0.9148694251,-0.0143181180,0.8196533989,-0.0010000100,
NT,2,12,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,2,71,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
NT,2,72,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
NT,2,73,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
NT,2,121,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,2,122,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,2,123,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,2,124,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,2,125,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,2,126,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,2,127,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,2,128,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,2,129,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,2,130,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,2,131,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,2,132,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,2,133,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,2,134,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,2,135,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,2,136,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,2,137,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,2,138,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,2,139,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,2,140,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,2,141,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,2,142,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,2,143,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,2,144,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,2,145,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,2,146,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,2,147,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,2,148,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,2,149,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,2,150,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,2,151,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,2,152,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,2,153,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,2,154,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,2,155,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,3,1,0.8687409255,-0.0242403290,1.0616740797,-0.0728138120,5.0000000000
NT,3,2,0.9127327731,-0.0178590170,1.6848740978,-0.0010000100,3.5000000000
NT,3,3,0.9359644220,-0.0147573310,1.4918282783,-0.0503392630,12.0000000000
NT,3,4,1.5421994155,-0.0126116890,0.5104521601,-0.6179084830,15.0000000000
NT,3,6,0.8818864587,-0.0148963210,1.4505169390,-0.0010000100,3.0000000000
NT,3,7,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
NT,3,9,0.9367664464,-0.0144869270,1.5114493263,-0.0010000100,3.0000000000
NT,3,10,1.0864577362,-0.0118781740,0.7683431700,-0.1374260500,6.5000000000
NT,3,11,0.9148694251,-0.0143181180,0.8196533989,-0.0010000100,
NT,3,12,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,3,71,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
NT,3,72,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
NT,3,73,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
NT,3,121,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,3,122,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,3,123,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,3,124,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,3,125,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,3,126,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,3,127,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,3,128,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,3,129,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,3,130,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,3,131,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,3,132,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,3,133,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,3,134,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,3,135,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,3,136,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,3,137,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,3,138,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,3,139,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,3,140,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,3,141,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,3,142,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,3,143,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,3,144,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,3,145,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,3,146,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,3,147,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,3,148,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,3,149,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,3,150,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,3,151,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,3,152,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,3,153,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,3,154,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,3,155,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
NT,4,1,0.9765115425,-0.0094378780,1.8447323750,-0.0010000100,8.3500000000
NT,4,2,0.9479643884,-0.0158258810,5.3335134777,-0.0010000100,31.4500000000
NT,4,3,0.8951729703,-0.0235607320,3.5600499911,-0.0010000100,12.5000000000
NT,4,6,0.5689117495,-0.0148433310,1.1697704321,-0.0010000100,2.2000000000
NT,4,9,1.0199999900,-0.0269458190,39.3929670580,-0.1164807720,110.0000000000
NT,4,10,1.0120986729,-0.0132578450,2.9573579372,-0.0010000100,15.7000000000
NT,4,12,1.0120986729,-0.0132578450,2.9573579372,-0.0010000100,15.7000000000
NT,4,121,1.0120986729,-0.0132578450,2.9573579372,-0.0010000100,15.7000000000
NT,4,122,1.0120986729,-0.0132578450,2.9573579372,-0.0010000100,15.7000000000
NT,4,123,1.0120986729,-0.0132578450,2.9573579372,-0.0010000100,15.7000000000
NT,4,124,1.0120986729,-0.0132578450,2.9573579372,-0.0010000100,15.7000000000
NT,4,125,1.0120986729,-0.0132578450,2.9573579372,-0.0010000100,15.7000000000
NT,4,126,1.0120986729,-0.0132578450,2.9573579372,-0.0010000100,15.7000000000
NT,4,127,1.0120986729,-0.0132578450,2.9573579372,-0.0010000100,15.7000000000
NT,4,128,1.0120986729,-0.0132578450,2.9573579372,-0.0010000100,15.7000000000
NT,4,129,1.0120986729,-0.0132578450,2.9573579372,-0.0010000100,15.7000000000
NT,4,130,1.0120986729,-0.0132578450,2.9573579372,-0.0010000100,15.7000000000
NT,4,131,1.0120986729,-0.0132578450,2.9573579372,-0.0010000100,15.7000000000
NT,4,132,1.0120986729,-0.0132578450,2.9573579372,-0.0010000100,15.7000000000
