juris_id,ecozone,canfi_species,genus,species,variety,vol_min,vol_max,p_sw_low,p_sb_low,p_br_low,p_fl_low,p_sw_high,p_sb_high,p_br_high,p_fl_high
MB,15,1303,BETU,PAP,,15.4030455010,326.5658705000,0.5980853845,0.1040810646,0.2270677853,0.0707657656,0.6747236592,0.1056281330,0.1830203748,0.0366278330
MB,15,1303,BETU,PAP,PAP,15.4030455010,326.5658705000,0.5980853845,0.1040810646,0.2270677853,0.0707657656,0.6747236592,0.1056281330,0.1830203748,0.0366278330
MB,15,1308,BETU,PAP,NEO,15.4030455010,326.5658705000,0.5980853845,0.1040810646,0.2270677853,0.0707657656,0.6747236592,0.1056281330,0.1830203748,0.0366278330
NB,7,100,PICE,SPP,,0.2367756507,290.0362062800,0.5407219128,0.2104665198,0.0435877895,0.2052237779,0.5696430157,0.1217865479,0.2043441228,0.1042263136
NB,7,101,PICE,MAR,,0.2386560300,315.2333535800,0.3923208537,0.0764747983,0.2562211095,0.2749832385,0.5458750465,0.0780165356,0.2740898540,0.1020185639
NB,7,102,PICE,RUB,,0.2367756507,290.0362062800,0.5407219128,0.2104665198,0.0435877895,0.2052237779,0.5696430157,0.1217865479,0.2043441228,0.1042263136
NB,7,103,PICE,ABI,,1.3343123397,272.1901030400,0.4378091368,0.0715665982,0.2458810419,0.2447432232,0.5464476281,0.0812453165,0.2650180193,0.1072890361
NB,7,105,PICE,GLA,,1.3343123397,272.1901030400,0.4378091368,0.0715665982,0.2458810419,0.2447432232,0.5464476281,0.0812453165,0.2650180193,0.1072890361
NB,7,107,PICE,MAR,RUB,0.2367756507,290.0362062800,0.5407219128,0.2104665198,0.0435877895,0.2052237779,0.5696430157,0.1217865479,0.2043441228,0.1042263136
NB,7,108,PICE,RUB,GLA,1.3343123397,272.1901030400,0.4378091368,0.0715665982,0.2458810419,0.2447432232,0.5464476281,0.0812453165,0.2650180193,0.1072890361
NB,7,200,PINU,SPP,,0.3792567236,608.2231291600,0.5980521464,0.0821920371,0.1990103045,0.1207455120,0.6160879019,0.0592245932,0.2433628961,0.0813246087
NB,7,202,PINU,STR,,3.7529203330,162.9323324100,0.4394483541,0.1105982429,0.2218006652,0.2281527379,0.4111758711,0.0754661766,0.3785006878,0.1348572646
NB,7,203,PINU,BAN,,0.3792567236,608.2231291600,0.5980521464,0.0821920371,0.1990103045,0.1207455120,0.6160879019,0.0592245932,0.2433628961,0.0813246087
NB,7,209,PINU,RES,,6.8277560765,261.6166390600,0.6222139008,0.1023129650,0.1215597284,0.1539134058,0.3907645254,0.0555717458,0.4389491922,0.1147145366
NB,7,302,ABIE,BAL,,0.1817092770,1001.1534439000,0.5137573712,0.1621977024,0.1212610904,0.2027838360,0.4266811624,0.1030096730,0.3304529418,0.1398562228
NB,7,401,TSUG,CAN,,3.7000000000,421.9600000000,0.6246733720,0.1003456158,0.1877874334,0.0871935788,0.6713650881,0.0982123366,0.1734017337,0.0570208416
NB,7,601,LARI,DEC,,2.2805294894,197.3045918600,0.5020361804,0.0966313999,0.2964828076,0.1048496121,0.6245447201,0.0712464160,0.2469940045,0.0572148593
NB,7,602,LARI,LAR,,2.2805294894,197.3045918600,0.5020361804,0.0966313999,0.2964828076,0.1048496121,0.6245447201,0.0712464160,0.2469940045,0.0572148593
NB,7,605,LARI,KAE,,2.2805294894,197.3045918600,0.5020361804,0.0966313999,0.2964828076,0.1048496121,0.6245447201,0.0712464160,0.2469940045,0.0572148593
NB,7,701,THUJ,OCC,,1.7019711635,385.4220918300,0.4857336384,0.1087044920,0.2658742665,0.1396876031,0.5998007005,0.0954224857,0.1804785145,0.1242982993
NB,7,801,JUNI,VIR,,1.7019711635,385.4220918300,0.4857336384,0.1087044920,0.2658742665,0.1396876031,0.5998007005,0.0954224857,0.1804785145,0.1242982993
NB,7,1100,GENC,SPP,,1.3343123397,272.1901030400,0.4378091368,0.0715665982,0.2458810419,0.2447432232,0.5464476281,0.0812453165,0.2650180193,0.1072890361
NB,7,1150,UNKN,SPP,,1.3343123397,272.1901030400,0.4378091368,0.0715665982,0.2458810419,0.2447432232,0.5464476281,0.0812453165,0.2650180193,0.1072890361
NB,7,1200,POPU,SPP,,0.5117856288,1013.4041583000,0.6334727143,0.2057152506,0.0717984185,0.0890136166,0.6365493982,0.1405195284,0.1999105679,0.0230205055
NB,7,1201,POPU,TRE,,0.5117856288,1013.4041583000,0.6334727143,0.2057152506,0.0717984185,0.0890136166,0.6365493982,0.1405195284,0.1999105679,0.0230205055
NB,7,1203,POPU,BAL,,7.5807534678,266.3893176600,0.5692385445,0.1829807290,0.1318791409,0.1159015856,0.5962044770,0.1294948601,0.2280722606,0.0462284022
NB,7,1203,POPU,BAL,BAL,7.5807534678,266.3893176600,0.5692385445,0.1829807290,0.1318791409,0.1159015856,0.5962044770,0.1294948601,0.2280722606,0.0462284022
NB,7,1206,POPU,GRA,,0.5192557897,277.9086157500,0.5347575629,0.1906218433,0.1770600066,0.0975605871,0.6139990061,0.1607265341,0.1832307146,0.0420437453
NB,7,1300,BETU,SPP,,1.5560566786,1083.7810350000,0.6231040417,0.1479892399,0.1303545118,0.0985522066,0.5741490078,0.0975535952,0.2900921391,0.0382052580
NB,7,1301,BETU,ALL,,0.2770231240,239.0226654000,0.3508869484,0.0712407547,0.3530470120,0.2248252850,0.4908743790,0.1068456800,0.3570547250,0.0452252160
NB,7,1303,BETU,PAP,,1.5560566786,1083.7810350000,0.6231040417,0.1479892399,0.1303545118,0.0985522066,0.5741490078,0.0975535952,0.2900921391,0.0382052580
NB,7,1303,BETU,PAP,PAP,1.5560566786,1083.7810350000,0.6231040417,0.1479892399,0.1303545118,0.0985522066,0.5741490078,0.0975535952,0.2900921391,0.0382052580
NB,7,1304,BETU,POP,,3.1976291087,89.0255114370,0.5852631118,0.1261643446,0.1805295624,0.1080429812,0.5890211977,0.1292283250,0.2337124201,0.0480380572
NB,7,1400,ACER,SPP,,0.7140987104,1024.6580917000,0.5731998840,0.1471983287,0.1937259432,0.0858758441,0.5241810442,0.1061080750,0.3163255183,0.0533853624
NB,7,1401,ACER,SAH,,0.6017505794,193.5175000000,0.4328829949,0.0512960443,0.3643778991,0.1514430618,0.5764667147,0.1380219694,0.2491717642,0.0363395516
NB,7,1405,ACER,RUB,,0.7140987104,1024.6580917000,0.5731998840,0.1471983287,0.1937259432,0.0858758441,0.5241810442,0.1061080750,0.3163255183,0.0533853624
NB,7,1406,ACER,SAC,,0.4900000000,553.6200000000,0.6062833481,0.0851565275,0.2449938957,0.0635662287,0.7457251828,0.0991096662,0.1434831403,0.0116820107
NB,7,1410,ACER,PEN,,0.9500000000,45.7000000000,0.6529200774,0.1079262735,0.2007606673,0.0383929818,0.6760611358,0.1006408440,0.1675228008,0.0557752194
NB,7,1411,ACER,SPI,,0.9500000000,45.7000000000,0.6529200774,0.1079262735,0.2007606673,0.0383929818,0.6760611358,0.1006408440,0.1675228008,0.0557752194
NB,7,1500,GENH,SPP,,5.1204520968,225.1310520100,0.5567795597,0.0624393941,0.3279534510,0.0528275953,0.5712295018,0.0875403745,0.3097355115,0.0314946122
NB,7,1550,GENH,SPP,,5.1204520968,225.1310520100,0.5567795597,0.0624393941,0.3279534510,0.0528275953,0.5712295018,0.0875403745,0.3097355115,0.0314946122
NB,7,1800,ALNU,SPP,,1.9900000000,25.3000000000,0.7681830845,0.0696568459,0.1194294767,0.0427305929,0.7724910415,0.0503435524,0.1143445909,0.0628208152
NB,7,1803,ALNU,VIR,CRI,1.9900000000,25.3000000000,0.7681830845,0.0696568459,0.1194294767,0.0427305929,0.7724910415,0.0503435524,0.1143445909,0.0628208152
NB,7,1805,ALNU,INC,RUG,1.9900000000,25.3000000000,0.7681830845,0.0696568459,0.1194294767,0.0427305929,0.7724910415,0.0503435524,0.1143445909,0.0628208152
NB,7,1805,ALNU,INC,,1.9900000000,25.3000000000,0.7681830845,0.0696568459,0.1194294767,0.0427305929,0.7724910415,0.0503435524,0.1143445909,0.0628208152
NB,7,1806,ALNU,RUG,,1.9900000000,25.3000000000,0.7681830845,0.0696568459,0.1194294767,0.0427305929,0.7724910415,0.0503435524,0.1143445909,0.0628208152
NB,7,1900,OSTR,SPP,,0.2800000000,187.4799999800,0.6762386505,0.1149219252,0.1521494562,0.0566899682,0.6465693623,0.0886836945,0.2256588539,0.0390880893
NB,7,1900,OSTR,VIR,,0.2800000000,187.4799999800,0.6762386505,0.1149219252,0.1521494562,0.0566899682,0.6465693623,0.0886836945,0.2256588539,0.0390880893
NB,7,1950,CARP,CAR,,0.2800000000,187.4799999800,0.6762386505,0.1149219252,0.1521494562,0.0566899682,0.6465693623,0.0886836945,0.2256588539,0.0390880893
NB,7,1950,CARP,SPP,,0.2800000000,187.4799999800,0.6762386505,0.1149219252,0.1521494562,0.0566899682,0.6465693623,0.0886836945,0.2256588539,0.0390880893
NB,7,2000,FAGU,GRA,,5.1204520968,162.0039920500,0.5588368089,0.0630398524,0.3221441498,0.0559791889,0.5722777408,0.0873063856,0.3023628167,0.0380530569
NB,7,2108,QUER,RUB,,8.8000000000,377.2000000000,0.6841454444,0.1337405452,0.1259865315,0.0561274790,0.6684558523,0.0841824962,0.2213833597,0.0259782919
NB,7,2802,PRUN,PEN,,0.5200000000,119.2099999900,0.7281675306,0.0494907143,0.1362827260,0.0860590291,0.7133999855,0.0785816901,0.1418502716,0.0661680529
NB,7,3401,FRAX,AME,,0.9956604130,312.3673415200,0.5879927147,0.0769559746,0.2734770327,0.0615742780,0.7101313335,0.0914941402,0.1687204216,0.0296541047
NB,7,3500,SALI,SPP,,1.0500000000,56.8700000000,0.6407344344,0.1464168014,0.1494378333,0.0634109310,0.6672400725,0.1116253952,0.1604547863,0.0606797459
NB,7,3930,MALU,COR,,0.4600000000,67.8000000000,0.7573513506,0.0263239081,0.1306822057,0.0856425356,0.6715952258,0.0759854192,0.2014076386,0.0510117164
NB,7,3930,MALU,FUS,,0.4600000000,67.8000000000,0.7573513506,0.0263239081,0.1306822057,0.0856425356,0.6715952258,0.0759854192,0.2014076386,0.0510117164
NB,7,3930,MALU,SPP,,0.4600000000,67.8000000000,0.7573513506,0.0263239081,0.1306822057,0.0856425356,0.6715952258,0.0759854192,0.2014076386,0.0510117164
NB,7,3960,SORB,SPP,,0.4600000000,67.8000000000,0.7573513506,0.0263239081,0.1306822057,0.0856425356,0.6715952258,0.0759854192,0.2014076386,0.0510117164
NB,7,3961,SORB,AME,,0.4600000000,67.8000000000,0.7573513506,0.0263239081,0.1306822057,0.0856425356,0.6715952258,0.0759854192,0.2014076386,0.0510117164
NL,1,100,PICE,SPP,,0.8054858660,347.4240702700,0.2757539364,0.0531277191,0.2015224893,0.4695958552,0.6450763815,0.0955037678,0.1607000863,0.0987197644
NL,1,101,PICE,MAR,,0.1987561293,240.7873706200,0.3845890177,0.0877961020,0.1776560409,0.3499588394,0.6294195832,0.0985248893,0.1538951889,0.1181603387
NL,1,105,PICE,GLA,,0.8054858660,347.4240702700,0.2757539364,0.0531277191,0.2015224893,0.4695958552,0.6450763815,0.0955037678,0.1607000863,0.0987197644
NL,1,302,ABIE,BAL,,0.6485525424,268.0600011100,0.3786016055,0.0781098036,0.1474229072,0.3958656837,0.5981814067,0.1056041844,0.1974312729,0.0987831360
NL,1,602,LARI,LAR,,0.3200000000,263.1599999900,0.6603862053,0.0916117717,0.1387373808,0.1092646422,0.7337179425,0.0828347542,0.1243521527,0.0590951505
NL,1,605,LARI,KAE,,0.3200000000,263.1599999900,0.6603862053,0.0916117717,0.1387373808,0.1092646422,0.7337179425,0.0828347542,0.1243521527,0.0590951505
NL,1,1100,GENC,SPP,,0.8054858660,347.4240702700,0.2757539364,0.0531277191,0.2015224893,0.4695958552,0.6450763815,0.0955037678,0.1607000863,0.0987197644
NL,1,1150,UNKN,SPP,,0.8054858660,347.4240702700,0.2757539364,0.0531277191,0.2015224893,0.4695958552,0.6450763815,0.0955037678,0.1607000863,0.0987197644
NL,1,1303,BETU,PAP,,0.7433551891,123.1307773200,0.5424407031,0.1018625885,0.1941241737,0.1615725347,0.5974457748,0.1077553760,0.1895201154,0.1052787339
NL,1,1303,BETU,PAP,PAP,0.7433551891,123.1307773200,0.5424407031,0.1018625885,0.1941241737,0.1615725347,0.5974457748,0.1077553760,0.1895201154,0.1052787339
NL,5,100,PICE,SPP,,0.8054858660,347.4240702700,0.2757539364,0.0531277191,0.2015224893,0.4695958552,0.6450763815,0.0955037678,0.1607000863,0.0987197644
NL,5,101,PICE,MAR,,0.1987561293,240.7873706200,0.3845890177,0.0877961020,0.1776560409,0.3499588394,0.6294195832,0.0985248893,0.1538951889,0.1181603387
NL,5,105,PICE,GLA,,0.8054858660,347.4240702700,0.2757539364,0.0531277191,0.2015224893,0.4695958552,0.6450763815,0.0955037678,0.1607000863,0.0987197644
NL,5,202,PINU,STR,,1.2300000000,835.8600000100,0.6123853201,0.1028727212,0.1240063876,0.1607355710,0.7068775466,0.0989365108,0.1399943722,0.0541915704
NL,5,203,PINU,BAN,,0.2500000000,395.4499999900,0.6857064996,0.0841083063,0.1240757094,0.1061094847,0.7593811422,0.0809668030,0.1058938524,0.0537582024
NL,5,302,ABIE,BAL,,0.6485525424,268.0600011100,0.3786016055,0.0781098036,0.1474229072,0.3958656837,0.5981814067,0.1056041844,0.1974312729,0.0987831360
NL,5,602,LARI,LAR,,0.3200000000,263.1599999900,0.6603862053,0.0916117717,0.1387373808,0.1092646422,0.7337179425,0.0828347542,0.1243521527,0.0590951505
NL,5,605,LARI,KAE,,0.3200000000,263.1599999900,0.6603862053,0.0916117717,0.1387373808,0.1092646422,0.7337179425,0.0828347542,0.1243521527,0.0590951505
NL,5,1100,GENC,SPP,,0.8054858660,347.4240702700,0.2757539364,0.0531277191,0.2015224893,0.4695958552,0.6450763815,0.0955037678,0.1607000863,0.0987197644
NL,5,1150,UNKN,SPP,,0.8054858660,347.4240702700,0.2757539364,0.0531277191,0.2015224893,0.4695958552,0.6450763815,0.0955037678,0.1607000863,0.0987197644
NL,5,1200,POPU,SPP,,0.3200000000,576.6300000100,0.6485752953,0.1447953902,0.1276008238,0.0790284907,0.7198912560,0.1414985664,0.1155644435,0.0230457341
NL,5,1201,POPU,TRE,,0.3200000000,576.6300000100,0.6485752953,0.1447953902,0.1276008238,0.0790284907,0.7198912560,0.1414985664,0.1155644435,0.0230457341
NL,5,1203,POPU,BAL,BAL,1.1100000000,620.1799999900,0.6457080747,0.1580508128,0.1491918996,0.0470492129,0.7207401355,0.1126784549,0.1478451257,0.0187362839
NL,5,1203,POPU,BAL,,1.1100000000,620.1799999900,0.6457080747,0.1580508128,0.1491918996,0.0470492129,0.7207401355,0.1126784549,0.1478451257,0.0187362839
NL,5,1301,BETU,ALL,,0.5300000000,425.8800000000,0.6171503971,0.0928486111,0.2223861519,0.0676148399,0.6226929539,0.0874310501,0.2596905938,0.0301854022
NL,5,1303,BETU,PAP,,0.7433551891,123.1307773200,0.5424407031,0.1018625885,0.1941241737,0.1615725347,0.5974457748,0.1077553760,0.1895201154,0.1052787339
NL,5,1303,BETU,PAP,PAP,0.7433551891,123.1307773200,0.5424407031,0.1018625885,0.1941241737,0.1615725347,0.5974457748,0.1077553760,0.1895201154,0.1052787339
NL,5,1400,ACER,SPP,,0.4800000000,362.2800000000,0.6699106364,0.1032952406,0.1577359175,0.0690582055,0.6856003590,0.0910521635,0.1899156179,0.0334318596
NL,5,1405,ACER,RUB,,0.4800000000,362.2800000000,0.6699106364,0.1032952406,0.1577359175,0.0690582055,0.6856003590,0.0910521635,0.1899156179,0.0334318596
NL,5,1500,GENH,SPP,,0.2800000000,496.3300000100,0.7085357217,0.1025737024,0.0898738425,0.0990167334,0.7075142464,0.0681200532,0.2059357898,0.0184299106
NL,5,1800,ALNU,SPP,,1.9900000000,25.3000000000,0.7681830845,0.0696568459,0.1194294767,0.0427305929,0.7724910415,0.0503435524,0.1143445909,0.0628208152
NL,6,100,PICE,SPP,,0.8054858660,347.4240702700,0.2757539364,0.0531277191,0.2015224893,0.4695958552,0.6450763815,0.0955037678,0.1607000863,0.0987197644
NL,6,101,PICE,MAR,,0.1767905919,323.7631539300,0.3581139281,0.0708354037,0.1687648754,0.4022857928,0.6362529668,0.0918734633,0.1463564358,0.1255171342
NL,6,105,PICE,GLA,,0.8054858660,347.4240702700,0.2757539364,0.0531277191,0.2015224893,0.4695958552,0.6450763815,0.0955037678,0.1607000863,0.0987197644
NL,6,202,PINU,STR,,1.2300000000,835.8600000100,0.6123853201,0.1028727212,0.1240063876,0.1607355710,0.7068775466,0.0989365108,0.1399943722,0.0541915704
NL,6,203,PINU,BAN,,0.2500000000,395.4499999900,0.6857064996,0.0841083063,0.1240757094,0.1061094847,0.7593811422,0.0809668030,0.1058938524,0.0537582024
NL,6,209,PINU,RES,,8.5900000000,506.8000000100,0.6275127003,0.0771741113,0.1485535818,0.1467596066,0.7279121974,0.0760525356,0.1194916664,0.0765436005
NL,6,302,ABIE,BAL,,0.3119991498,332.5770705000,0.3562520347,0.0616415298,0.1374190585,0.4446873769,0.6059816232,0.1156864489,0.1537896975,0.1245422305
NL,6,602,LARI,LAR,,0.3200000000,263.1599999900,0.6603862053,0.0916117717,0.1387373808,0.1092646422,0.7337179425,0.0828347542,0.1243521527,0.0590951505
NL,6,605,LARI,KAE,,0.3200000000,263.1599999900,0.6603862053,0.0916117717,0.1387373808,0.1092646422,0.7337179425,0.0828347542,0.1243521527,0.0590951505
NL,6,1100,GENC,SPP,,0.8054858660,347.4240702700,0.2757539364,0.0531277191,0.2015224893,0.4695958552,0.6450763815,0.0955037678,0.1607000863,0.0987197644
NL,6,1150,UNKN,SPP,,0.8054858660,347.4240702700,0.2757539364,0.0531277191,0.2015224893,0.4695958552,0.6450763815,0.0955037678,0.1607000863,0.0987197644
NL,6,1200,POPU,SPP,,0.3200000000,576.6300000100,0.6485752953,0.1447953902,0.1276008238,0.0790284907,0.7198912560,0.1414985664,0.1155644435,0.0230457341
NL,6,1201,POPU,TRE,,0.3200000000,576.6300000100,0.6485752953,0.1447953902,0.1276008238,0.0790284907,0.7198912560,0.1414985664,0.1155644435,0.0230457341
NL,6,1203,POPU,BAL,,1.1100000000,620.1799999900,0.6457080747,0.1580508128,0.1491918996,0.0470492129,0.7207401355,0.1126784549,0.1478451257,0.0187362839
NL,6,1203,POPU,BAL,BAL,1.1100000000,620.1799999900,0.6457080747,0.1580508128,0.1491918996,0.0470492129,0.7207401355,0.1126784549,0.1478451257,0.0187362839
NL,6,1301,BETU,ALL,,0.5300000000,425.8800000000,0.6171503971,0.0928486111,0.2223861519,0.0676148399,0.6226929539,0.0874310501,0.2596905938,0.0301854022
NL,6,1303,BETU,PAP,,0.7433551891,123.1307773200,0.5424407031,0.1018625885,0.1941241737,0.1615725347,0.5974457748,0.1077553760,0.1895201154,0.1052787339
NL,6,1303,BETU,PAP,PAP,0.7433551891,123.1307773200,0.5424407031,0.1018625885,0.1941241737,0.1615725347,0.5974457748,0.1077553760,0.1895201154,0.1052787339
NL,6,1400,ACER,SPP,,0.4800000000,362.2800000000,0.6699106364,0.1032952406,0.1577359175,0.0690582055,0.6856003590,0.0910521635,0.1899156179,0.0334318596
NL,6,1405,ACER,RUB,,0.4800000000,362.2800000000,0.6699106364,0.1032952406,0.1577359175,0.0690582055,0.6856003590,0.0910521635,0.1899156179,0.0334318596
NL,6,1500,GENH,SPP,,0.2800000000,496.3300000100,0.7085357217,0.1025737024,0.0898738425,0.0990167334,0.7075142464,0.0681200532,0.2059357898,0.0184299106
NL,6,1800,ALNU,SPP,,1.9900000000,25.3000000000,0.7681830845,0.0696568459,0.1194294767,0.0427305929,0.7724910415,0.0503435524,0.1143445909,0.0628208152
NL,6,1803,ALNU,VIR,CRI,1.9900000000,25.3000000000,0.7681830845,0.0696568459,0.1194294767,0.0427305929,0.7724910415,0.0503435524,0.1143445909,0.0628208152
NL,6,1804,ALNU,INC,TEN,1.9900000000,25.3000000000,0.7681830845,0.0696568459,0.1194294767,0.0427305929,0.7724910415,0.0503435524,0.1143445909,0.0628208152
NL,6,1804,ALNU,INC,,1.9900000000,25.3000000000,0.7681830845,0.0696568459,0.1194294767,0.0427305929,0.7724910415,0.0503435524,0.1143445909,0.0628208152
NL,6,1805,ALNU,INC,RUG,1.9900000000,25.3000000000,0.7681830845,0.0696568459,0.1194294767,0.0427305929,0.7724910415,0.0503435524,0.1143445909,0.0628208152
NL,6,1805,ALNU,INC,,1.9900000000,25.3000000000,0.7681830845,0.0696568459,0.1194294767,0.0427305929,0.7724910415,0.0503435524,0.1143445909,0.0628208152
NL,6,3500,SALI,SPP,,0.3500000000,121.3900000000,0.6531330064,0.1602803703,0.1293180586,0.0572685647,0.6938176942,0.1449959396,0.1236591789,0.0375271872
NL,7,1410,ACER,PEN,,0.9500000000,45.7000000000,0.6529200774,0.1079262735,0.2007606673,0.0383929818,0.6760611358,0.1006408440,0.1675228008,0.0557752194
NL,7,1411,ACER,SPI,,0.9500000000,45.7000000000,0.6529200774,0.1079262735,0.2007606673,0.0383929818,0.6760611358,0.1006408440,0.1675228008,0.0557752194
NL,7,1800,ALNU,SPP,,1.9900000000,25.3000000000,0.7681830845,0.0696568459,0.1194294767,0.0427305929,0.7724910415,0.0503435524,0.1143445909,0.0628208152
NL,7,1805,ALNU,INC,RUG,1.9900000000,25.3000000000,0.7681830845,0.0696568459,0.1194294767,0.0427305929,0.7724910415,0.0503435524,0.1143445909,0.0628208152
NL,7,1805,ALNU,INC,,1.9900000000,25.3000000000,0.7681830845,0.0696568459,0.1194294767,0.0427305929,0.7724910415,0.0503435524,0.1143445909,0.0628208152
NL,7,1900,OSTR,SPP,,0.2800000000,187.4799999800,0.6762386505,0.1149219252,0.1521494562,0.0566899682,0.6465693623,0.0886836945,0.2256588539,0.0390880893
NL,7,1900,OSTR,VIR,,0.2800000000,187.4799999800,0.6762386505,0.1149219252,0.1521494562,0.0566899682,0.6465693623,0.0886836945,0.2256588539,0.0390880893
NL,7,1950,CARP,CAR,,0.2800000000,187.4799999800,0.6762386505,0.1149219252,0.1521494562,0.0566899682,0.6465693623,0.0886836945,0.2256588539,0.0390880893
NL,7,1950,CARP,SPP,,0.2800000000,187.4799999800,0.6762386505,0.1149219252,0.1521494562,0.0566899682,0.6465693623,0.0886836945,0.2256588539,0.0390880893
NS,7,100,PICE,SPP,,0.2179262128,517.6498088900,0.3624953652,0.0524576149,0.3986407785,0.1864062414,0.6874715733,0.0886830557,0.1546525184,0.0691928527
NS,7,101,PICE,MAR,,0.2796564760,278.4654887200,0.4084711147,0.0657581436,0.3333798186,0.1923909230,0.6614760036,0.0841286294,0.1721240322,0.0822713348
NS,7,102,PICE,RUB,,0.2412743169,694.4126012500,0.4927181813,0.1669919248,0.1803339869,0.1599559070,0.6614150970,0.0796357645,0.1964945206,0.0624546179
NS,7,103,PICE,ABI,,1.4692920424,125.3445359000,0.7074508805,0.0958767127,0.1258843300,0.0707880767,0.7125080080,0.0829070122,0.1137794749,0.0908055050
NS,7,105,PICE,GLA,,0.2179262128,517.6498088900,0.3624953652,0.0524576149,0.3986407785,0.1864062414,0.6874715733,0.0886830557,0.1546525184,0.0691928527
NS,7,106,PICE,SIT,,0.2179262128,517.6498088900,0.3624953652,0.0524576149,0.3986407785,0.1864062414,0.6874715733,0.0886830557,0.1546525184,0.0691928527
NS,7,106,PICE,SIT,X,0.2179262128,517.6498088900,0.3624953652,0.0524576149,0.3986407785,0.1864062414,0.6874715733,0.0886830557,0.1546525184,0.0691928527
NS,7,107,PICE,MAR,RUB,0.2412743169,694.4126012500,0.4927181813,0.1669919248,0.1803339869,0.1599559070,0.6614150970,0.0796357645,0.1964945206,0.0624546179
NS,7,202,PINU,STR,,0.3172401884,827.3848756300,0.3806371717,0.0871717133,0.3481410170,0.1840500980,0.6196742086,0.0841694764,0.2286021867,0.0675541283
